GM_COUNTY_NAME,GM_DATASET_NAME,GM_WELL_CATEGORY,GM_DATA_SOURCE,GM_WELL_ID,GM_CHEMICAL_VVL,GM_CHEMICAL_NAME,GM_RESULT_MODIFIER,GM_RESULT,GM_CHEMICAL_UNITS,GM_REPORTING_LIMIT,GM_SAMP_COLLECTION_DATE,GM_LATITUDE,GM_LONGITUDE,GM_WELL_DEPTH_FT,GM_TOP_DEPTH_OF_SCREEN_FT,GM_BOTTOM_DEPTH_OF_SCREEN_FT,GM_CAS_NUMBER,GM_ALTWELL_ID1,GM_ALTWELL_ID2,GM_ALTWELL_ID3,SRC_CHEMICAL,SRC_RESULT_MODIFIER,SRC_RESULT,SRC_CHEMICAL_UNITS,SRC_REPORTING_LIMIT,SRC_SAMP_COLLECTION_DATE,SRC_SAMP_COLLECTION_TIME,SRC_ANALYSIS_DATE,SRC_ANALYTICAL_METHOD,SRC_LAB_NOTE,SRC_LATITUDE,SRC_LONGITUDE,SRC_DATUM,SRC_WELL_DEPTH_FT,SRC_TOP_DEPTH_OF_SCREEN_FT,SRC_BOTTOM_DEPTH_OF_SCREEN_FT,SRC_WELL_CATEGORY,source_file
LOS ANGELES,DDW,Municipal,DDW,CA1910179_004_004,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,11/01/2016,34.187837,-118.344884,NA,153,313,NA,1910179-004,NA,NA,2314,Y,NA,UG/L     ,0,11/01/2016,10:45:00,11/14/2016,NA,EUROFINS EATON ANALYTICAL POMONA,34.187837,-118.344884,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910179_029_029,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,08/01/2017,34.191676,-118.348192,NA,125,305,NA,1910179-029,NA,NA,2314,Y,NA,UG/L     ,0,08/01/2017,10:20:00,08/17/2017,NA,WECK LABORATORIES,34.191676,-118.348192,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910205_034_034,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,11/04/2016,34.042332,-117.967517,NA,300,830,NA,1910205-034,NA,NA,2314,Y,NA,UG/L     ,0,11/04/2016,12:33:00,11/11/2016,NA,WECK LABORATORIES,34.042332,-117.967517,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910067_062_062,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,11/30/2015,34.196632,-118.38659,NA,190,300,NA,1910067-062,NA,NA,2314,Y,NA,UG/L     ,0,11/30/2015,08:30:00,12/21/2015,NA,EUROFINS EATON ANALYTICAL POMONA,34.196632,-118.38659,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910009_002_002,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,02/19/2015,34.105567,-117.960928,NA,250,534,NA,1910009-002,NA,NA,2314,Y,NA,UG/L     ,0,02/19/2015,08:20:00,02/23/2015,NA,WECK LABORATORIES,34.105567,-117.960928,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910199_004_004,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,12/07/2015,34.060641,-118.009239,NA,437,559,NA,1910199-004,NA,NA,2314,Y,NA,UG/L     ,0,12/07/2015,09:30:00,12/18/2015,NA,EUROFINS EATON ANALYTICAL POMONA,34.060641,-118.009239,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910199_020_020,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,01/02/2018,34.063323,-118.006012,NA,NA,NA,NA,1910199-020,NA,NA,2314,Y,NA,UG/L     ,0,01/02/2018,10:08:00,01/16/2018,NA,EUROFINS EATON ANALYTICAL POMONA,34.063323,-118.006012,NA,NA,NA,NA,NA,p22.txt
SAN BERNARDINO,DDW,Municipal,DDW,CA3310031_036_036,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,08/25/2017,34.075813,-117.264025,NA,0,116,NA,3310031-036,NA,NA,2314,Y,NA,UG/L     ,0,08/25/2017,09:30:00,09/27/2017,NA,EUROFINS EATON ANALYTICAL POMONA,34.075813,-117.264025,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910039_011_011,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,07/11/2018,34.062046,-118.068111,NA,250,290,NA,1910039-011,NA,NA,2314,Y,NA,UG/L     ,0,07/11/2018,08:35:00,07/20/2018,NA,WECK LABORATORIES,34.062046,-118.068111,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910039_115_115,NNSM,N-Nitrosodimethylamine (NDMA),=,0.068,UG/L,0,08/04/2015,34.067765,-117.975795,NA,NA,NA,NA,1910039-115,NA,NA,2314,N,0.068,UG/L     ,0,08/04/2015,09:15:00,09/05/2015,NA,WECK LABORATORIES,34.067765,-117.975795,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910009_001_001,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,05/11/2010,34.105564,-117.960866,NA,250,534,NA,1910009-001,NA,NA,34438,<,0,UG/L,0,05/11/2010,1230,05/16/2010,NA,9588,34.105564,-117.960866,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910009_007_007,NNSM,N-Nitrosodimethylamine (NDMA),=,0.02,UG/L,0,01/19/2010,34.105899,-117.945222,NA,275,577,NA,1910009-007,NA,NA,34438,NA,0.02,UG/L,0,01/19/2010,1050,01/19/2010,NA,9588,34.105899,-117.945222,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910009_007_007,NNSM,N-Nitrosodimethylamine (NDMA),=,0.01,UG/L,0,09/15/2010,34.105899,-117.945222,NA,275,577,NA,1910009-007,NA,NA,34438,NA,0.01,UG/L,0,09/15/2010,0919,09/26/2010,NA,9588,34.105899,-117.945222,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910009_033_033,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,12/09/2008,34.106114,-117.940087,NA,250,552,NA,1910009-033,NA,NA,34438,<,0,UG/L,0,12/09/2008,1534,12/12/2008,NA,9588,34.106114,-117.940087,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910009_034_034,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,06/17/2009,34.102746,-117.943274,NA,250,552,NA,1910009-034,NA,NA,34438,<,0,UG/L,0,06/17/2009,1445,06/18/2009,NA,9588,34.102746,-117.943274,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910039_113_113,NNSM,N-Nitrosodimethylamine (NDMA),=,0.01,UG/L,0,12/01/2010,34.065769,-117.990582,NA,NA,NA,NA,1910039-113,NA,NA,34438,NA,0.01,UG/L,0,12/01/2010,0930,12/02/2010,NA,9588,34.065769,-117.990582,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910039_113_113,NNSM,N-Nitrosodimethylamine (NDMA),=,0.01,UG/L,0,10/02/2008,34.065769,-117.990582,NA,NA,NA,NA,1910039-113,NA,NA,34438,NA,0.01,UG/L,0,10/02/2008,0845,10/03/2008,NA,9588,34.065769,-117.990582,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910039_077_077,NNSM,N-Nitrosodimethylamine (NDMA),=,0.06,UG/L,0,05/04/2010,34.055506,-118.002891,NA,500,633,NA,1910039-077,NA,NA,34438,NA,0.06,UG/L,0,05/04/2010,0800,05/11/2010,NA,9588,34.055506,-118.002891,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910039_077_077,NNSM,N-Nitrosodimethylamine (NDMA),=,0.06,UG/L,0,01/06/2010,34.055506,-118.002891,NA,500,633,NA,1910039-077,NA,NA,34438,NA,0.06,UG/L,0,01/06/2010,0855,01/08/2010,NA,9588,34.055506,-118.002891,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910043_029_029,NNSM,N-Nitrosodimethylamine (NDMA),=,0.09,UG/L,0,04/16/2010,34.136754,-118.274434,NA,NA,NA,NA,1910043-029,NA,NA,34438,NA,0.09,UG/L,0,04/16/2010,0825,04/22/2010,NA,9590,34.136754,-118.274434,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910043_031_031,NNSM,N-Nitrosodimethylamine (NDMA),<,0.002,UG/L,0,10/13/2009,34.137299,-118.269642,NA,NA,NA,NA,1910043-031,NA,NA,34438,<,0.002,UG/L,0,10/13/2009,1045,10/21/2009,NA,9590,34.137299,-118.269642,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910043_029_029,NNSM,N-Nitrosodimethylamine (NDMA),=,0.08,UG/L,0,01/13/2009,34.136754,-118.274434,NA,NA,NA,NA,1910043-029,NA,NA,34438,NA,0.08,UG/L,0,01/13/2009,0900,01/15/2009,NA,9590,34.136754,-118.274434,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910060_003_003,NNSM,N-Nitrosodimethylamine (NDMA),=,0.06,UG/L,0,11/24/2008,34.066134,-117.96683,NA,620,770,NA,1910060-003,NA,NA,34438,NA,0.06,UG/L,0,11/24/2008,0930,11/25/2008,NA,9588,34.066134,-117.96683,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910067_068_068,NNSM,N-Nitrosodimethylamine (NDMA),<,0.002,UG/L,0,05/20/2008,34.190167,-118.363352,NA,180,280,NA,1910067-068,NA,NA,34438,<,0.002,UG/L,0,05/20/2008,0645,12/31/1900,NA,1200,34.190167,-118.363352,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910067_066_066,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,11/19/2009,34.189444,-118.377884,NA,180,378,NA,1910067-066,NA,NA,34438,<,0,UG/L,0,11/19/2009,0810,11/25/2009,NA,9588,34.189444,-118.377884,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910092_013_013,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,07/07/2009,34.054542,-118.078033,NA,201,401,NA,1910092-013,NA,NA,34438,<,0,UG/L,0,07/07/2009,1020,07/16/2009,NA,9588,34.054542,-118.078033,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910142_051_051,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,10/26/2010,34.123397,-117.793558,NA,NA,NA,NA,1910142-051,NA,NA,34438,<,0,UG/L,0,10/26/2010,0830,11/05/2010,NA,9588,34.123397,-117.793558,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910205_045_045,NNSM,N-Nitrosodimethylamine (NDMA),=,0.01,UG/L,0,01/19/2009,34.0575,-117.965833,NA,600,888,NA,1910205-045,NA,NA,34438,NA,0.01,UG/L,0,01/19/2009,1314,01/19/2009,NA,9588,34.0575,-117.965833,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910199_004_004,NNSM,N-Nitrosodimethylamine (NDMA),<,0.002,UG/L,0,02/02/2009,34.060641,-118.009239,NA,437,559,NA,1910199-004,NA,NA,34438,<,0.002,UG/L,0,02/02/2009,0921,02/04/2009,NA,9590,34.060641,-118.009239,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910199_008_008,NNSM,N-Nitrosodimethylamine (NDMA),<,0.002,UG/L,0,06/02/2008,34.059278,-118.010264,NA,200,322,NA,1910199-008,NA,NA,34438,<,0.002,UG/L,0,06/02/2008,0844,06/06/2008,NA,9590,34.059278,-118.010264,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910199_006_006,NNSM,N-Nitrosodimethylamine (NDMA),<,0.002,UG/L,0,10/05/2009,34.065743,-118.006284,NA,460,582,NA,1910199-006,NA,NA,34438,<,0.002,UG/L,0,10/05/2009,0909,10/07/2009,NA,9590,34.065743,-118.006284,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910199_008_008,NNSM,N-Nitrosodimethylamine (NDMA),<,0.002,UG/L,0,04/05/2010,34.059278,-118.010264,NA,200,322,NA,1910199-008,NA,NA,34438,<,0.002,UG/L,0,04/05/2010,0855,04/10/2010,NA,9590,34.059278,-118.010264,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910205_045_045,NNSM,N-Nitrosodimethylamine (NDMA),=,0.006,UG/L,0,01/02/2008,34.0575,-117.965833,NA,600,888,NA,1910205-045,NA,NA,34438,NA,0.006,UG/L,0,01/02/2008,1450,01/03/2008,NA,9588,34.0575,-117.965833,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910205_075_075,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,05/05/2010,34.05671,-117.951423,NA,NA,NA,NA,1910205-075,NA,NA,34438,<,0,UG/L,0,05/05/2010,1135,05/10/2010,NA,9588,34.05671,-117.951423,NA,NA,NA,NA,NA,p22.txt
SACRAMENTO,DDW,Municipal,DDW,CA3410015_008_008,NNSM,N-Nitrosodimethylamine (NDMA),<,0.002,UG/L,0,01/14/2010,38.599955,-121.299572,NA,152,222,NA,3410015-008,NA,NA,34438,<,0.002,UG/L,0,01/14/2010,1215,01/20/2010,NA,2706,38.599955,-121.299572,NA,NA,NA,NA,NA,p22.txt
SACRAMENTO,DDW,Municipal,DDW,CA3410015_008_008,NNSM,N-Nitrosodimethylamine (NDMA),<,0.002,UG/L,0,07/16/2008,38.599955,-121.299572,NA,152,222,NA,3410015-008,NA,NA,34438,<,0.002,UG/L,0,07/16/2008,1115,07/24/2008,NA,9590,38.599955,-121.299572,NA,NA,NA,NA,NA,p22.txt
SONOMA,DDW,Municipal,DDW,CA4910020_050_050,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,09/01/2009,38.51629,-122.880241,NA,NA,NA,NA,4910020-050,NA,NA,34438,<,0,UG/L,0,09/01/2009,0800,09/09/2009,NA,9588,38.51629,-122.880241,NA,NA,NA,NA,NA,p22.txt
SONOMA,DDW,Municipal,DDW,CA4910020_012_012,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,09/01/2009,38.499158,-122.888648,NA,NA,NA,NA,4910020-012,NA,NA,34438,<,0,UG/L,0,09/01/2009,1120,09/09/2009,NA,9588,38.499158,-122.888648,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910009_006_006,NNSM,N-Nitrosodimethylamine (NDMA),<,2,UG/L,0,03/03/2004,34.106208,-117.964528,NA,300,584,NA,1910009-006,NA,NA,34438,<,2,UG/L,0,03/03/2004,1020,03/04/2004,NA,9588,34.106208,-117.964528,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910039_115_115,NNSM,N-Nitrosodimethylamine (NDMA),=,0.006,UG/L,0,03/07/2007,34.067765,-117.975795,NA,NA,NA,NA,1910039-115,NA,NA,34438,NA,0.006,UG/L,0,03/07/2007,1045,03/09/2007,NA,9588,34.067765,-117.975795,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910039_022_022,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,11/14/2002,34.055753,-118.002602,NA,110,237,NA,1910039-022,NA,NA,34438,<,0,UG/L,0,11/14/2002,0950,11/21/2002,NA,9588,34.055753,-118.002602,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910060_002_002,NNSM,N-Nitrosodimethylamine (NDMA),=,0.17,UG/L,0,07/10/2007,34.066637,-117.967712,NA,576,726,NA,1910060-002,NA,NA,34438,NA,0.17,UG/L,0,07/10/2007,0917,07/10/2007,NA,9590,34.066637,-117.967712,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910060_003_003,NNSM,N-Nitrosodimethylamine (NDMA),=,0.19,UG/L,0,07/07/2004,34.066134,-117.96683,NA,620,770,NA,1910060-003,NA,NA,34438,NA,0.19,UG/L,0,07/07/2004,0945,07/07/2004,NA,9590,34.066134,-117.96683,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910174_003_003,NNSM,N-Nitrosodimethylamine (NDMA),=,0.003,UG/L,0,04/10/2006,34.023031,-118.051379,NA,120,290,NA,1910174-003,NA,NA,34438,NA,0.003,UG/L,0,04/10/2006,1450,04/13/2006,NA,9588,34.023031,-118.051379,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910174_004_004,NNSM,N-Nitrosodimethylamine (NDMA),=,0.004,UG/L,0,04/24/2006,34.021622,-118.051825,NA,160,330,NA,1910174-004,NA,NA,34438,NA,0.004,UG/L,0,04/24/2006,1142,04/28/2006,NA,9588,34.021622,-118.051825,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910174_004_004,NNSM,N-Nitrosodimethylamine (NDMA),<,0.002,UG/L,0,09/06/2006,34.021622,-118.051825,NA,160,330,NA,1910174-004,NA,NA,34438,<,0.002,UG/L,0,09/06/2006,1235,09/07/2006,NA,9588,34.021622,-118.051825,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910174_020_020,NNSM,N-Nitrosodimethylamine (NDMA),=,0.008,UG/L,0,01/04/2006,34.024878,-118.050787,NA,NA,NA,NA,1910174-020,NA,NA,34438,NA,0.008,UG/L,0,01/04/2006,1046,01/09/2006,NA,9588,34.024878,-118.050787,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910173_025_025,NNSM,N-Nitrosodimethylamine (NDMA),=,0.003,UG/L,0,06/29/2006,34.027573,-118.066559,NA,NA,NA,NA,1910173-025,NA,NA,34438,NA,0.003,UG/L,0,06/29/2006,0930,07/13/2006,NA,9588,34.027573,-118.066559,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910174_031_031,NNSM,N-Nitrosodimethylamine (NDMA),=,0.004,UG/L,0,07/20/2006,34.025697,-118.048684,NA,NA,NA,NA,1910174-031,NA,NA,34438,NA,0.004,UG/L,0,07/20/2006,1700,07/21/2006,NA,9588,34.025697,-118.048684,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910199_006_006,NNSM,N-Nitrosodimethylamine (NDMA),<,0.002,UG/L,0,06/06/2005,34.065743,-118.006284,NA,460,582,NA,1910199-006,NA,NA,34438,<,0.002,UG/L,0,06/06/2005,0948,06/09/2005,NA,9590,34.065743,-118.006284,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910199_005_005,NNSM,N-Nitrosodimethylamine (NDMA),=,0.02,UG/L,0,09/05/2001,34.061839,-118.006522,NA,197,319,NA,1910199-005,NA,NA,34438,NA,0.02,UG/L,0,09/05/2001,0715,09/07/2001,NA,9590,34.061839,-118.006522,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910199_005_005,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,02/07/2003,34.061839,-118.006522,NA,197,319,NA,1910199-005,NA,NA,34438,<,0,UG/L,0,02/07/2003,1430,02/14/2003,NA,1466,34.061839,-118.006522,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910199_008_008,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,03/08/2004,34.059278,-118.010264,NA,200,322,NA,1910199-008,NA,NA,34438,<,0,UG/L,0,03/08/2004,0932,03/10/2004,NA,9590,34.059278,-118.010264,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910199_005_005,NNSM,N-Nitrosodimethylamine (NDMA),=,0.03,UG/L,0,09/06/2005,34.061839,-118.006522,NA,197,319,NA,1910199-005,NA,NA,34438,NA,0.03,UG/L,0,09/06/2005,1028,09/08/2005,NA,9590,34.061839,-118.006522,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910199_008_008,NNSM,N-Nitrosodimethylamine (NDMA),<,0.002,UG/L,0,01/03/2005,34.059278,-118.010264,NA,200,322,NA,1910199-008,NA,NA,34438,<,0.002,UG/L,0,01/03/2005,0815,01/07/2005,NA,9590,34.059278,-118.010264,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910199_007_007,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,08/07/2002,34.064721,-118.005561,NA,200,322,NA,1910199-007,NA,NA,34438,<,0,UG/L,0,08/07/2002,0746,08/21/2002,NA,9590,34.064721,-118.005561,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910223_005_005,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,10/31/2005,34.059805,-118.089855,NA,209,265,NA,1910223-005,NA,NA,34438,<,0,UG/L,0,10/31/2005,1355,11/04/2005,NA,4460,34.059805,-118.089855,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910205_027_027,NNSM,N-Nitrosodimethylamine (NDMA),<,0.002,UG/L,0,09/12/2007,34.066667,-117.95,NA,566,822,NA,1910205-027,NA,NA,34438,<,0.002,UG/L,0,09/12/2007,1030,09/12/2007,NA,9588,34.066667,-117.95,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910205_031_031,NNSM,N-Nitrosodimethylamine (NDMA),=,0.01,UG/L,0,07/02/2001,34.057744,-117.966213,NA,420,708,NA,1910205-031,NA,NA,34438,NA,0.01,UG/L,0,07/02/2001,1040,07/16/2001,NA,9590,34.057744,-117.966213,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910205_064_064,NNSM,N-Nitrosodimethylamine (NDMA),<,0.002,UG/L,0,07/09/2004,34.063946,-117.936974,NA,660,850,NA,1910205-064,NA,NA,34438,<,0.002,UG/L,0,07/09/2004,1039,07/13/2004,NA,9590,34.063946,-117.936974,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910205_034_034,NNSM,N-Nitrosodimethylamine (NDMA),<,0.002,UG/L,0,07/06/2006,34.042332,-117.967517,NA,300,830,NA,1910205-034,NA,NA,34438,<,0.002,UG/L,0,07/06/2006,1130,07/06/2006,NA,9588,34.042332,-117.967517,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910205_064_064,NNSM,N-Nitrosodimethylamine (NDMA),<,0.002,UG/L,0,10/08/2007,34.063946,-117.936974,NA,660,850,NA,1910205-064,NA,NA,34438,<,0.002,UG/L,0,10/08/2007,1145,10/29/2007,NA,9588,34.063946,-117.936974,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910205_034_034,NNSM,N-Nitrosodimethylamine (NDMA),<,0.002,UG/L,0,05/07/2004,34.042332,-117.967517,NA,300,830,NA,1910205-034,NA,NA,34438,<,0.002,UG/L,0,05/07/2004,1118,05/07/2004,NA,9590,34.042332,-117.967517,NA,NA,NA,NA,NA,p22.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910205_065_065,NNSM,N-Nitrosodimethylamine (NDMA),<,0.002,UG/L,0,09/07/2006,34.063865,-117.94306,NA,680,870,NA,1910205-065,NA,NA,34438,<,0.002,UG/L,0,09/07/2006,1410,09/11/2006,NA,9588,34.063865,-117.94306,NA,NA,NA,NA,NA,p22.txt
ORANGE,DDW,Municipal,DDW,CA3010004_006_006,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,10/03/2007,33.700657,-117.927474,NA,NA,NA,NA,3010004-006,NA,NA,34438,<,0,UG/L,0,10/03/2007,0800,10/04/2007,NA,4417,33.700657,-117.927474,NA,NA,NA,NA,NA,p22.txt
ORANGE,DDW,Municipal,DDW,CA3010004_006_006,NNSM,N-Nitrosodimethylamine (NDMA),=,0.001,UG/L,0,03/22/2004,33.700657,-117.927474,NA,NA,NA,NA,3010004-006,NA,NA,34438,NA,0.001,UG/L,0,03/22/2004,0915,03/29/2004,NA,4417,33.700657,-117.927474,NA,NA,NA,NA,NA,p22.txt
RIVERSIDE,DDW,Municipal,DDW,CA3310009_070_070,NNSM,N-Nitrosodimethylamine (NDMA),<,0.004,UG/L,0,11/07/2006,33.7718,-117.1891,NA,90,300,NA,3310009-070,NA,NA,34438,<,0.004,UG/L,0,11/07/2006,0000,11/16/2006,NA,4790,33.7718,-117.1891,NA,NA,NA,NA,NA,p22.txt
SACRAMENTO,DDW,Municipal,DDW,CA3410004_006_006,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,07/23/2003,38.622744,-121.335704,NA,150,550,NA,3410004-006,NA,NA,34438,<,0,UG/L,0,07/23/2003,1045,07/26/2003,NA,9590,38.622744,-121.335704,NA,NA,NA,NA,NA,p22.txt
SACRAMENTO,DDW,Municipal,DDW,CA3410004_020_020,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,04/29/2003,38.641845000000004,-121.315446,NA,0,215,NA,3410004-020,NA,NA,34438,<,0,UG/L,0,04/29/2003,0900,05/02/2003,NA,9590,38.641845000000004,-121.315446,NA,NA,NA,NA,NA,p22.txt
SACRAMENTO,DDW,Municipal,DDW,CA3410004_006_006,NNSM,N-Nitrosodimethylamine (NDMA),<,0.002,UG/L,0,12/14/2005,38.622744,-121.335704,NA,150,550,NA,3410004-006,NA,NA,34438,<,0.002,UG/L,0,12/14/2005,1045,12/21/2005,NA,9590,38.622744,-121.335704,NA,NA,NA,NA,NA,p22.txt
SACRAMENTO,DDW,Municipal,DDW,CA3410015_007_007,NNSM,N-Nitrosodimethylamine (NDMA),=,0.002,UG/L,0,10/19/2005,38.588349,-121.295156,NA,152,222,NA,3410015-007,NA,NA,34438,NA,0.002,UG/L,0,10/19/2005,1320,10/27/2005,NA,2706,38.588349,-121.295156,NA,NA,NA,NA,NA,p22.txt
SACRAMENTO,DDW,Municipal,DDW,CA3410015_023_023,NNSM,N-Nitrosodimethylamine (NDMA),<,0.002,UG/L,0,07/19/2007,38.581256,-121.292019,NA,290,580,NA,3410015-023,NA,NA,34438,<,0.002,UG/L,0,07/19/2007,0835,07/26/2007,NA,2706,38.581256,-121.292019,NA,NA,NA,NA,NA,p22.txt
SACRAMENTO,DDW,Municipal,DDW,CA3410015_019_019,NNSM,N-Nitrosodimethylamine (NDMA),<,0.001,UG/L,0,11/19/2003,38.635338,-121.259454,NA,89,180,NA,3410015-019,NA,NA,34438,<,0.001,UG/L,0,11/19/2003,1105,12/04/2003,NA,1466,38.635338,-121.259454,NA,NA,NA,NA,NA,p22.txt
